7451,Children's Family Services,Building Repairs & Maintenance,6/16/2017,pallikarnai,5313
6261,Commissioning,Equipment and Materials Purcha,6/17/2017,medavakkam,342
7301,Commissioning,Equipment and Materials Purcha,6/17/2017,karapakkam,10168
7015,Children's Family Services,Publications,6/19/2017,medavakkam,60
3212,Children's Family Services,Equipment and Materials Purcha,6/20/2017,medavakkam,1027
5573,Children's Family Services,Other Agencies - Third Party P,6/20/2017,medavakkam,3000
5543,Children's Family Services,Other Transfer Payments to Soc,6/20/2017,medavakkam,3000
5790,Children's Service DSG,Equipment and Materials Purcha,6/20/2017,pallikarnai,40000
6596,Children's Family Services,Food Costs,6/21/2017,pallikarnai,350
6223,Customer Support Group,Fees and Charges,6/22/2017,pallikarnai,28560
3301,Assurance,Miscellaneous Expenses,6/22/2017,medavakkam,17304
4753,Commissioning,Other Services,6/22/2017,karapakkam,13099
6430,Children's Education & Skills,Food Costs,6/23/2017,medavakkam,3787
5511,Children's Education & Skills,Food Costs,6/24/2017,sipcot,41094
6990,Children's Family Services,Equipment and Materials Purcha,6/24/2017,pallikarnai,1250
5894,Children's Family Services,Other Transfer Payments to Soc,6/25/2017,pallikarnai,7561
5240,Children's Family Services,Books-CDs-Audio-Video,6/25/2017,sipcot,477
3191,Children's Family Services,Cleaning and domestic material,6/25/2017,karapakkam,1318
5928,Children's Family Services,Equipment and Materials Purcha,6/25/2017,sipcot,237
6854,Children's Family Services,Publications,6/25/2017,sipcot,998
3309,Children's Education & Skills,Food Costs,6/25/2017,medavakkam,1400
6706,Children's Family Services,Stationery,6/26/2017,medavakkam,749
3068,Children's Family Services,E25 - Catering Supplies,6/26/2017,sipcot,546
4355,Children's Family Services,Food Costs,6/26/2017,pallikarnai,776
7536,Children's Family Services,Travelling Expenses,6/27/2017,karapakkam,2000
3100,Children's Education & Skills,Travelling Expenses,6/27/2017,medavakkam,1704
5853,Children's Family Services,Miscellaneous Expenses,6/28/2017,pallikarnai,14550
6828,Children's Family Services,E19 - Learning Resources,6/28/2017,sipcot,2105
6072,Children's Family Services,Travelling Expenses,6/29/2017,karapakkam,2000
4556,Children's Family Services,Other Services,6/29/2017,pallikarnai,10000
6334,Children's Family Services,Other Transfer Payments to Soc,6/29/2017,pallikarnai,3050
6757,Streetscene,Equipment and Materials Purcha,6/30/2017,pallikarnai,6420
5666,Children's Education & Skills,Travelling Expenses,6/30/2017,karapakkam,1704
5917,Children's Family Services,Cleaning and domestic material,7/1/2017,pallikarnai,4485
5006,Streetscene,Equipment and Materials Purcha,7/1/2017,pallikarnai,4656
4632,Children's Family Services,Food Costs,7/1/2017,medavakkam,240
5550,Children's Education & Skills,Consumable Catering Supplies,7/1/2017,medavakkam,8330
7015,Children's Family Services,Stationery,7/1/2017,pallikarnai,250
5567,Children's Family Services,Other Services,7/1/2017,pallikarnai,2380
6405,Children's Family Services,Other Transfer Payments to Soc,7/2/2017,pallikarnai,7505
6500,Children's Family Services,Other Services,7/2/2017,medavakkam,2798
4463,Children's Family Services,Food Costs,7/3/2017,medavakkam,2231
5925,Children's Service DSG,Equipment and Materials Purcha,7/4/2017,sipcot,1376
6013,Commissioning,Training,7/4/2017,medavakkam,6732
6414,Children's Family Services,Other Services,7/4/2017,pallikarnai,3996
5339,Children's Family Services,Postage,7/5/2017,pallikarnai,9750
4207,Children's Family Services,Equipment and Materials Purcha,7/5/2017,pallikarnai,5999
6446,Streetscene,Equipment and Materials Purcha,7/5/2017,pallikarnai,6717
3303,Children's Family Services,Other Transfer Payments to Soc,7/5/2017,sipcot,1990
5498,Children's Family Services,Food Costs,7/6/2017,pallikarnai,3775
5716,Assurance,Grounds maintenance,7/6/2017,sipcot,34000
4715,Children's Family Services,Telephones Calls,7/6/2017,sipcot,5783
7066,Children's Family Services,Other Transfer Payments to Soc,7/7/2017,sipcot,115
6646,Children's Family Services,Equipment and Materials Purcha,7/7/2017,karapakkam,2659
6041,Customer Support Group,Fees and Charges,7/7/2017,pallikarnai,541800
5685,Children's Family Services,Food Costs,7/7/2017,sipcot,700
3288,Children's Education & Skills,Travelling Expenses,7/8/2017,karapakkam,1385
5738,Children's Family Services,Books-CDs-Audio-Video,7/9/2017,medavakkam,2000
6545,Children's Family Services,Travelling Expenses,7/9/2017,medavakkam,2000
4677,Children's Family Services,Travelling Expenses,7/9/2017,karapakkam,2000
6866,Children's Family Services,Equipment and Materials Purcha,7/10/2017,sipcot,8127
5515,Children's Education & Skills,Food Costs,7/10/2017,sipcot,5650
6580,Children's Family Services,Equipment and Materials Purcha,7/10/2017,pallikarnai,9590
7555,Children's Service DSG,Equipment and Materials Purcha,7/11/2017,pallikarnai,4800
6526,Children's Family Services,Other Transfer Payments to Soc,7/11/2017,medavakkam,650
5864,Children's Family Services,Miscellaneous Expenses,7/11/2017,karapakkam,13804
6770,Children's Family Services,Travelling Expenses,7/11/2017,medavakkam,2000
3179,Children's Family Services,Food Costs,7/12/2017,sipcot,7500
6672,Children's Family Services,Other Transfer Payments to Soc,7/12/2017,sipcot,700
3030,Children's Education & Skills,Travelling Expenses,7/12/2017,karapakkam,1704
5774,Children's Family Services,Building Repairs & Maintenance,7/12/2017,medavakkam,2156
5777,Children's Family Services,Building Repairs & Maintenance,7/13/2017,sipcot,1150
5829,Children's Family Services,Publications,7/13/2017,medavakkam,60
4813,Children's Family Services,Cleaning and domestic material,7/13/2017,pallikarnai,1760
5271,Children's Family Services,Equipment and Materials Purcha,7/14/2017,medavakkam,5000
6562,Children's Family Services,Food Costs,7/14/2017,karapakkam,9844
6474,Children's Family Services,Food Costs,7/14/2017,sipcot,380
5528,Children's Family Services,Building Repairs & Maintenance,7/15/2017,sipcot,1650
6816,Children's Family Services,Food Costs,7/15/2017,karapakkam,17696
4629,Streetscene,Vehicle Running Costs,7/15/2017,karapakkam,65250
5791,Children's Family Services,Postage,7/15/2017,pallikarnai,655
3165,Assurance,Other Vehicle Costs,7/16/2017,pallikarnai,1150
5616,Children's Family Services,Food Costs,7/16/2017,sipcot,17066
4956,Children's Family Services,Equipment and Materials Purcha,7/17/2017,karapakkam,5033
4654,Children's Family Services,Equipment and Materials Purcha,7/17/2017,sipcot,18333
4822,Children's Family Services,Other Transfer Payments to Soc,7/17/2017,sipcot,330
3199,Children's Family Services,Food Costs,7/18/2017,karapakkam,13241
6425,Assurance,Pool Transport Charges,7/19/2017,medavakkam,2890
6558,Children's Family Services,Postage,7/19/2017,sipcot,5400
3162,Children's Education & Skills,Equipment and Materials Purcha,7/20/2017,sipcot,949
6152,Adults and Communities,Miscellaneous Expenses,7/21/2017,sipcot,1667
6284,Children's Family Services,Cleaning and domestic material,7/22/2017,karapakkam,400
7336,Children's Family Services,Equipment and Materials Purcha,7/22/2017,medavakkam,18661
4517,Streetscene,Vehicle Running Costs,7/22/2017,sipcot,22750
6542,Children's Family Services,Other Services,7/22/2017,pallikarnai,6950
5386,Children's Family Services,Equipment and Materials Purcha,7/22/2017,sipcot,998
7049,Children's Family Services,Stationery,7/23/2017,pallikarnai,6790
5953,Children's Family Services,Equipment and Materials Purcha,7/23/2017,sipcot,182
6576,Children's Education & Skills,Consumable Catering Supplies,7/23/2017,karapakkam,12000
4386,Children's Education & Skills,Travelling Expenses,7/23/2017,sipcot,1385
6662,Children's Family Services,Food Costs,7/23/2017,sipcot,750
3249,Children's Family Services,Other Transfer Payments to Soc,7/24/2017,karapakkam,124086
4961,Children's Family Services,Food Costs,7/24/2017,pallikarnai,597
5287,Children's Family Services,Equipment and Materials Purcha,7/24/2017,pallikarnai,2001
6807,Children's Family Services,Building Repairs & Maintenance,7/24/2017,medavakkam,5890
5895,Children's Service DSG,Equipment and Materials Purcha,7/24/2017,medavakkam,1453
6057,Children's Family Services,Miscellaneous Expenses,7/24/2017,karapakkam,762
6831,Children's Family Services,Building Repairs & Maintenance,7/24/2017,karapakkam,7390
5983,Children's Family Services,Other Transfer Payments to Soc,7/25/2017,sipcot,50600
4255,Children's Family Services,Equipment and Materials Purcha,7/25/2017,pallikarnai,246
4258,Children's Education & Skills,Equipment and Materials Purcha,7/25/2017,karapakkam,833
4453,Children's Family Services,Travelling Expenses,7/26/2017,sipcot,2000
4871,Children's Family Services,Other Services,7/26/2017,sipcot,3916
5074,Adults and Communities,Training,7/26/2017,medavakkam,11242
6973,Children's Family Services,Other Services,7/27/2017,karapakkam,798
6720,Children's Family Services,Equipment and Materials Purcha,7/27/2017,pallikarnai,3297
4740,Children's Family Services,Other Services,7/27/2017,karapakkam,3598
5658,Children's Family Services,Travelling Expenses,7/27/2017,medavakkam,500
7202,Commissioning,Training,7/27/2017,sipcot,3600
4501,Children's Family Services,Miscellaneous Expenses,7/28/2017,medavakkam,1500
5979,Children's Family Services,Books-CDs-Audio-Video,7/28/2017,karapakkam,524
7020,Children's Family Services,Other Services,7/28/2017,karapakkam,1249
6897,Children's Family Services,Travelling Expenses,7/29/2017,sipcot,2000
7062,Children's Family Services,Other Services,7/29/2017,medavakkam,7365
4411,Children's Family Services,Food Costs,7/29/2017,sipcot,16874
6058,Commissioning,Equipment and Materials Purcha,7/29/2017,medavakkam,13400
6434,Children's Family Services,Food Costs,7/29/2017,medavakkam,8037
5978,Children's Family Services,Other Transfer Payments to Soc,7/29/2017,medavakkam,4000
4949,Children's Family Services,Travelling Expenses,7/30/2017,sipcot,2000
5168,Children's Family Services,Travelling Expenses,7/30/2017,sipcot,2000
6852,Children's Family Services,Equipment and Materials Purcha,7/30/2017,pallikarnai,4273
6346,Children's Family Services,Equipment and Materials Purcha,7/30/2017,pallikarnai,2600
3119,Children's Education & Skills,Travelling Expenses,7/31/2017,karapakkam,1598
6615,Children's Family Services,Food Costs,7/31/2017,pallikarnai,13230
7057,Children's Family Services,Cleaning and domestic material,7/31/2017,pallikarnai,400
4168,Children's Family Services,E25 - Catering Supplies,7/31/2017,sipcot,913
5765,Children's Family Services,Books-CDs-Audio-Video,7/31/2017,medavakkam,1463
5272,Children's Family Services,Equipment and Materials Purcha,7/31/2017,medavakkam,9380
5747,Commissioning,Advertising,7/31/2017,medavakkam,5825
4247,Children's Education & Skills,Food Costs,8/1/2017,medavakkam,29871
5093,Streetscene,Equipment and Materials Purcha,8/2/2017,karapakkam,768
7130,Children's Service DSG,Equipment and Materials Purcha,8/2/2017,medavakkam,2060
5760,Children's Family Services,Books-CDs-Audio-Video,8/2/2017,medavakkam,8495
5856,Children's Family Services,Food Costs,8/2/2017,sipcot,19737
6166,Children's Family Services,Cleaning and domestic material,8/2/2017,karapakkam,3238
5692,Children's Family Services,Stationery,8/4/2017,karapakkam,5640
7157,Children's Family Services,Travelling Expenses,8/4/2017,sipcot,2000
4185,Children's Family Services,Equipment and Materials Purcha,8/4/2017,sipcot,22621
5501,Commissioning,Equipment and Materials Purcha,8/4/2017,pallikarnai,5825
4410,Children's Family Services,Food Costs,8/4/2017,sipcot,12899
6229,Streetscene,Equipment and Materials Purcha,8/4/2017,karapakkam,2404
5147,Children's Family Services,Other Transfer Payments to Soc,8/5/2017,karapakkam,700
5568,Children's Family Services,Other Transfer Payments to Soc,8/5/2017,karapakkam,6820
5598,Children's Family Services,Food Costs,8/6/2017,karapakkam,16455
3201,Assurance,Miscellaneous Expenses,8/7/2017,sipcot,640
4218,Children's Family Services,Other Services,8/7/2017,medavakkam,35000
7168,Children's Service DSG,Professional Services,8/7/2017,karapakkam,8400
6142,Children's Family Services,Equipment and Materials Purcha,8/7/2017,karapakkam,435
5347,Streetscene,Equipment and Materials Purcha,8/7/2017,sipcot,3250
6023,Children's Family Services,Other Transfer Payments to Soc,8/7/2017,sipcot,690
3259,Children's Family Services,Food Costs,8/7/2017,sipcot,1344
5099,Children's Family Services,Cleaning and domestic material,8/8/2017,karapakkam,387
5791,Children's Family Services,Books-CDs-Audio-Video,8/8/2017,pallikarnai,846
5670,Children's Education & Skills,Food Costs,8/8/2017,sipcot,31039
6109,Children's Family Services,Travelling Expenses,8/9/2017,sipcot,320
7653,Children's Family Services,Cleaning and domestic material,8/9/2017,karapakkam,4295
4182,Children's Family Services,Cleaning and domestic material,8/9/2017,sipcot,500
4842,Children's Family Services,Stationery,8/10/2017,medavakkam,1773
7250,Children's Family Services,Cleaning and domestic material,8/10/2017,karapakkam,2374
4420,Children's Family Services,Postage,8/10/2017,medavakkam,5566
5807,Children's Education & Skills,Equipment and Materials Purcha,8/10/2017,medavakkam,1025
7147,Children's Family Services,Miscellaneous Expenses,8/10/2017,medavakkam,4198
5770,Children's Family Services,Education CFR Administrative S,8/10/2017,karapakkam,22340
6257,Children's Family Services,Publications,8/10/2017,pallikarnai,60
3297,Children's Family Services,Food Costs,8/10/2017,pallikarnai,13764
3097,Children's Education & Skills,Travelling Expenses,8/11/2017,karapakkam,1704
3297,Children's Family Services,Cleaning and domestic material,8/11/2017,medavakkam,2750
6042,Children's Family Services,Food Costs,8/12/2017,sipcot,350
4183,Children's Family Services,Other Services,8/12/2017,medavakkam,51500
6015,Children's Family Services,Cleaning and domestic material,8/12/2017,medavakkam,4314
5832,Children's Family Services,Food Costs,8/12/2017,pallikarnai,15138
6253,Children's Service DSG,Equipment and Materials Purcha,8/13/2017,medavakkam,5057
4432,Assurance,Miscellaneous Expenses,8/13/2017,medavakkam,1546
6648,Children's Family Services,Cleaning and domestic material,8/13/2017,medavakkam,128
5213,Children's Family Services,Food Costs,8/13/2017,karapakkam,8495
6080,Children's Family Services,Cleaning and domestic material,8/13/2017,sipcot,6173
5113,Children's Education & Skills,Equipment and Materials Purcha,8/14/2017,pallikarnai,41250
5244,Children's Family Services,Equipment and Materials Purcha,8/14/2017,pallikarnai,110
5778,Children's Family Services,Building Repairs & Maintenance,8/15/2017,sipcot,833
4189,Children's Education & Skills,Food Costs,8/15/2017,karapakkam,31942
5366,Children's Family Services,Food Costs,8/15/2017,pallikarnai,10160
3209,Children's Family Services,Other Services,8/15/2017,pallikarnai,1164
6632,Children's Family Services,E25 - Catering Supplies,8/16/2017,sipcot,8937
7282,Children's Family Services,Education CFR Other Occupation,8/16/2017,pallikarnai,1021
5841,Children's Service DSG,Equipment and Materials Purcha,8/17/2017,medavakkam,7200
4516,Streetscene,Vehicle Running Costs,8/18/2017,pallikarnai,22750
5898,Children's Service DSG,Subscriptions,8/18/2017,sipcot,6000
6099,Children's Education & Skills,Travelling Expenses,8/18/2017,sipcot,8070
6322,Children's Family Services,Food Costs,8/18/2017,karapakkam,833
6660,Children's Family Services,Education CFR Administrative S,8/19/2017,sipcot,10500
5526,Customer Support Group,Fees and Charges,8/19/2017,medavakkam,28800
4779,Children's Family Services,Food Costs,8/19/2017,medavakkam,9549
6597,Children's Family Services,Miscellaneous Expenses,8/19/2017,medavakkam,9000
7220,Children's Family Services,Travelling Expenses,8/19/2017,sipcot,2020
5135,Children's Family Services,Other Transfer Payments to Soc,8/19/2017,medavakkam,1499
5561,Children's Family Services,Food Costs,8/19/2017,karapakkam,19939
4287,Children's Family Services,Food Costs,8/19/2017,pallikarnai,16866
4439,Children's Family Services,Other Services,8/20/2017,karapakkam,95600
6102,Children's Family Services,Cleaning and domestic material,8/20/2017,sipcot,1140
5329,Children's Family Services,Food Costs,8/20/2017,sipcot,369
4777,Children's Family Services,Education CFR Administrative S,8/20/2017,medavakkam,23864
3221,Children's Family Services,Other Services,8/20/2017,karapakkam,6819
6782,Children's Family Services,Travelling Expenses,8/20/2017,pallikarnai,2000
6947,Children's Family Services,Equipment and Materials Purcha,8/21/2017,karapakkam,4934
6701,Commissioning,Equipment and Materials Purcha,8/21/2017,medavakkam,3984
6940,Children's Family Services,Travelling Expenses,8/21/2017,medavakkam,2000
4974,Children's Family Services,Other Services,8/22/2017,pallikarnai,20795
4408,Children's Family Services,Other Services,8/22/2017,sipcot,2232
7016,Adults and Communities,Training,8/22/2017,medavakkam,1598
6894,Children's Family Services,Other Agencies - Third Party P,8/22/2017,sipcot,19500
6055,Children's Family Services,Cleaning and domestic material,8/23/2017,medavakkam,1097
7032,Children's Family Services,Other Services,8/24/2017,sipcot,19216
6740,Children's Family Services,Other Services,8/24/2017,sipcot,33
7111,Adults and Communities,Miscellaneous Expenses,8/25/2017,sipcot,3247
6102,Children's Family Services,Food Costs,8/25/2017,pallikarnai,4990
6286,Children's Education & Skills,Food Costs,8/25/2017,karapakkam,5858
6928,Children's Family Services,Equipment and Materials Purcha,8/25/2017,pallikarnai,3297
5411,Children's Family Services,Other Agencies - Third Party P,8/25/2017,medavakkam,429
6468,Children's Family Services,E19 - Learning Resources,8/25/2017,sipcot,1083
3174,Assurance,Miscellaneous Expenses,8/26/2017,karapakkam,1665
6613,Children's Education & Skills,Equipment and Materials Purcha,8/26/2017,sipcot,5000
5836,Children's Family Services,Equipment and Materials Purcha,8/26/2017,karapakkam,332
4608,Children's Family Services,Travelling Expenses,8/26/2017,sipcot,2000
6925,Children's Family Services,Travelling Expenses,8/26/2017,medavakkam,2000
5290,Children's Family Services,Travelling Expenses,8/27/2017,sipcot,2000
5208,Children's Family Services,Education CFR Administrative S,8/27/2017,medavakkam,3588
5693,Children's Education & Skills,Food Costs,8/28/2017,karapakkam,4167
5131,Children's Family Services,General Office Expenses,8/28/2017,pallikarnai,4355
4550,Children's Family Services,Food Costs,8/28/2017,medavakkam,7898
6974,Children's Family Services,Stationery,8/29/2017,sipcot,579
5110,Children's Education & Skills,Training,8/29/2017,karapakkam,21000
7211,Streetscene,Vehicle Running Costs,8/30/2017,medavakkam,20250
5882,Children's Family Services,Other Services,8/30/2017,sipcot,5000
4800,Children's Family Services,Legal and Court Fees,8/31/2017,pallikarnai,50000
4895,Children's Family Services,Travelling Expenses,9/1/2017,pallikarnai,2500
5838,Children's Family Services,Training,9/1/2017,medavakkam,5300
6034,Children's Family Services,Food Costs,9/1/2017,medavakkam,6906
5663,Children's Education & Skills,Cleaning and domestic material,9/1/2017,karapakkam,31920
6629,Commissioning,Subscriptions,9/1/2017,sipcot,12000
5285,Children's Family Services,Equipment and Materials Purcha,9/1/2017,karapakkam,1317
6086,Adults and Communities,Miscellaneous Expenses,9/3/2017,karapakkam,4582
7293,Children's Family Services,Equipment and Materials Purcha,9/3/2017,karapakkam,495
4401,Children's Family Services,Other Services,9/3/2017,pallikarnai,1298
5681,Children's Family Services,E25 - Catering Supplies,9/3/2017,sipcot,11778
6395,Streetscene,Vehicle Running Costs,9/3/2017,medavakkam,16750
5182,Children's Family Services,Equipment and Materials Purcha,9/3/2017,pallikarnai,799
5746,Children's Family Services,Cleaning and domestic material,9/3/2017,pallikarnai,1200
7188,Customer Support Group,Fees and Charges,9/4/2017,medavakkam,17520
3032,Children's Family Services,Building Repairs & Maintenance,9/5/2017,sipcot,683
6170,Children's Family Services,Other Transfer Payments to Soc,9/5/2017,sipcot,5076
5827,Children's Family Services,E19 - Learning Resources,9/5/2017,karapakkam,495
6252,Children's Service DSG,Equipment and Materials Purcha,9/5/2017,medavakkam,4850
4217,Children's Education & Skills,Travelling Expenses,9/5/2017,pallikarnai,1385
5970,Children's Family Services,Cleaning and domestic material,9/5/2017,karapakkam,297
4745,Children's Family Services,Miscellaneous Expenses,9/6/2017,medavakkam,7140
4513,Children's Family Services,Food Costs,9/6/2017,karapakkam,2346
4450,Children's Family Services,Cleaning and domestic material,9/7/2017,pallikarnai,2020
6141,Children's Family Services,Equipment and Materials Purcha,9/7/2017,karapakkam,717
3087,Children's Family Services,Other Services,9/7/2017,pallikarnai,6482
5579,Children's Education & Skills,Stationery,9/8/2017,medavakkam,270
5507,Streetscene,Equipment and Materials Purcha,9/8/2017,pallikarnai,28080
5487,Children's Family Services,Stationery,9/8/2017,medavakkam,1774
6611,Children's Family Services,Training,9/8/2017,medavakkam,5000
4660,Children's Family Services,Food Costs,9/8/2017,pallikarnai,11718
7509,Children's Family Services,Travelling Expenses,9/8/2017,medavakkam,2083
6385,Children's Family Services,Other Transfer Payments to Soc,9/9/2017,sipcot,12332
4662,Assurance,Pool Transport Charges,9/9/2017,sipcot,39600
5444,Children's Family Services,Food Costs,9/9/2017,karapakkam,11310
7291,Commissioning,Travelling Expenses,9/9/2017,pallikarnai,480
4645,Children's Education & Skills,Travelling Expenses,9/10/2017,karapakkam,2450
4470,Children's Family Services,Food Costs,9/10/2017,karapakkam,1855
3262,Customer Support Group,Fees and Charges,9/10/2017,pallikarnai,85200
6347,Children's Family Services,Travelling Expenses,9/11/2017,karapakkam,10200
3114,Children's Education & Skills,Food Costs,9/11/2017,pallikarnai,46333
5213,Children's Family Services,Cleaning and domestic material,9/11/2017,pallikarnai,500
4197,Children's Family Services,Cleaning and domestic material,9/12/2017,medavakkam,598
5903,Children's Family Services,Other Services,9/12/2017,karapakkam,7316
5397,Children's Family Services,Publications,9/12/2017,sipcot,60
6968,Children's Family Services,Food Costs,9/13/2017,karapakkam,38
3258,Children's Family Services,Other Services,9/13/2017,sipcot,9996
5197,Commissioning,Equipment and Materials Purcha,9/14/2017,karapakkam,1300
6064,Children's Family Services,E19 - Learning Resources,9/14/2017,karapakkam,173
6298,Children's Family Services,Equipment and Materials Purcha,9/15/2017,sipcot,1498
6358,Children's Family Services,Food Costs,9/15/2017,sipcot,750
6000,Children's Service DSG,Equipment and Materials Purcha,9/15/2017,karapakkam,7620
6325,Children's Family Services,Equipment and Materials Purcha,9/17/2017,pallikarnai,17573
6625,Children's Family Services,Equipment and Materials Purcha,9/17/2017,karapakkam,998
6789,Children's Family Services,Equipment and Materials Purcha,9/17/2017,pallikarnai,749
3123,Assurance,Equipment and Materials Purcha,9/18/2017,pallikarnai,6588
4202,Children's Education & Skills,Travelling Expenses,9/18/2017,pallikarnai,1704
5450,Children's Family Services,Cleaning and domestic material,9/20/2017,sipcot,581
5308,Children's Family Services,Food Costs,9/20/2017,sipcot,16404
6422,Children's Education & Skills,Food Costs,9/21/2017,medavakkam,48970
6663,Children's Education & Skills,Postage,9/21/2017,medavakkam,25200
3223,Children's Family Services,Other Services,9/21/2017,medavakkam,1995
5761,Children's Family Services,Food Costs,9/21/2017,sipcot,667
4282,Children's Education & Skills,Travelling Expenses,9/21/2017,karapakkam,1385
5981,Children's Education & Skills,Food Costs,9/22/2017,pallikarnai,14500
3127,Children's Education & Skills,Travelling Expenses,9/22/2017,karapakkam,1704
5913,Children's Family Services,Food Costs,9/22/2017,sipcot,8250
6689,Children's Family Services,Food Costs,9/22/2017,karapakkam,1738
4256,Children's Education & Skills,Training,9/23/2017,medavakkam,13000
4241,Children's Family Services,Equipment and Materials Purcha,9/24/2017,pallikarnai,546
6204,Children's Family Services,Equipment and Materials Purcha,9/24/2017,pallikarnai,453
5688,Children's Family Services,Publications,9/24/2017,pallikarnai,55
4667,Children's Family Services,Cleaning and domestic material,9/24/2017,sipcot,2650
6135,Children's Family Services,General Office Expenses,9/24/2017,pallikarnai,4321
5771,Children's Family Services,Travelling Expenses,9/25/2017,karapakkam,7000
5344,Children's Family Services,E19 - Learning Resources,9/25/2017,sipcot,655
5426,Children's Family Services,Education CFR Administrative S,9/25/2017,medavakkam,1558
5954,Children's Family Services,Equipment and Materials Purcha,9/25/2017,karapakkam,1112
6254,Children's Service DSG,Equipment and Materials Purcha,9/25/2017,medavakkam,8857
6692,Children's Family Services,Food Costs,9/26/2017,sipcot,10668
5745,Children's Family Services,Travelling Expenses,9/26/2017,pallikarnai,2000
3243,Children's Family Services,Other Services,9/26/2017,karapakkam,1483
4799,Children's Family Services,Cleaning and domestic material,9/26/2017,medavakkam,3493
5646,Assurance,Miscellaneous Expenses,9/26/2017,pallikarnai,2320
6009,Children's Family Services,Other Services,9/26/2017,medavakkam,495
6050,Children's Education & Skills,Food Costs,9/26/2017,medavakkam,28858
6978,Adults and Communities,Miscellaneous Expenses,9/26/2017,karapakkam,1667
7126,Children's Family Services,Other Services,9/28/2017,sipcot,65
7252,Assurance,Miscellaneous Expenses,9/29/2017,medavakkam,3915
6150,Children's Family Services,Food Costs,9/29/2017,medavakkam,1126
7144,Commissioning,Equipment and Materials Purcha,9/30/2017,karapakkam,5825
6274,Children's Family Services,Miscellaneous Expenses,9/30/2017,medavakkam,4680
4181,Children's Family Services,Equipment and Materials Purcha,9/30/2017,sipcot,1154
7034,Children's Family Services,Cleaning and domestic material,9/30/2017,sipcot,1499
4140,Children's Family Services,Food Costs,9/30/2017,medavakkam,8280
4407,Children's Family Services,Other Services,9/30/2017,sipcot,1749
6182,Children's Service DSG,Equipment and Materials Purcha,10/1/2017,pallikarnai,189
4885,Children's Family Services,Food Costs,10/1/2017,pallikarnai,3315
6032,Children's Family Services,Building Repairs & Maintenance,10/1/2017,karapakkam,14296
3028,Children's Education & Skills,Travelling Expenses,10/3/2017,medavakkam,1704
4972,Assurance,Miscellaneous Expenses,10/3/2017,pallikarnai,500
6329,Children's Family Services,Other Transfer Payments to Soc,10/3/2017,medavakkam,15750
5234,Children's Family Services,Equipment and Materials Purcha,10/4/2017,medavakkam,868
6435,Children's Family Services,Miscellaneous Expenses,10/5/2017,sipcot,4278
4792,Assurance,Miscellaneous Expenses,10/5/2017,sipcot,3166
7500,Children's Family Services,Travelling Expenses,10/5/2017,pallikarnai,2000
6278,Children's Family Services,E19 - Learning Resources,10/5/2017,medavakkam,3465
7229,Children's Family Services,Cleaning and domestic material,10/6/2017,sipcot,2400
4732,Children's Family Services,Other Services,10/6/2017,karapakkam,3967
7416,Children's Family Services,Travelling Expenses,10/6/2017,pallikarnai,2000
7063,Children's Family Services,Travelling Expenses,10/7/2017,medavakkam,2000
6115,Children's Family Services,Equipment and Materials Purcha,10/7/2017,pallikarnai,999
5072,Children's Family Services,Food Costs,10/8/2017,sipcot,175
6784,Children's Family Services,Food Costs,10/8/2017,karapakkam,2226
5632,Children's Family Services,Travelling Expenses,10/9/2017,medavakkam,130
5367,Streetscene,Equipment and Materials Purcha,10/9/2017,sipcot,2000
7519,Children's Family Services,Stationery,10/9/2017,medavakkam,1932
5414,Children's Family Services,E19 - Learning Resources,10/9/2017,karapakkam,6563
3217,Children's Family Services,Other Services,10/9/2017,karapakkam,13526
5147,Children's Family Services,Equipment and Materials Purcha,10/9/2017,sipcot,400
5018,Children's Family Services,Food Costs,10/9/2017,medavakkam,12997
5985,Children's Family Services,Travelling Expenses,10/10/2017,pallikarnai,1000
5322,Adults and Communities,Training,10/10/2017,sipcot,910
5759,Children's Family Services,Books-CDs-Audio-Video,10/10/2017,pallikarnai,2150
7072,Children's Family Services,Other Services,10/11/2017,medavakkam,395
6039,Children's Family Services,Cleaning and domestic material,10/11/2017,sipcot,4285
6892,Commissioning,Equipment and Materials Purcha,10/13/2017,medavakkam,11433
5830,Children's Family Services,Food Costs,10/13/2017,pallikarnai,8566
6092,Children's Family Services,Education CFR Administrative S,10/14/2017,karapakkam,16917
6403,Children's Education & Skills,Subscriptions,10/14/2017,pallikarnai,30000
7494,Children's Family Services,Building Repairs & Maintenance,10/14/2017,karapakkam,1587
6288,Children's Family Services,Cleaning and domestic material,10/14/2017,pallikarnai,2030
7275,Children's Family Services,Other Transfer Payments to Soc,10/14/2017,karapakkam,285
7253,Commissioning,Equipment and Materials Purcha,10/14/2017,medavakkam,5976
3211,Children's Family Services,Equipment and Materials Purcha,10/15/2017,sipcot,1024
5150,Children's Family Services,Equipment and Materials Purcha,10/15/2017,pallikarnai,2533
6437,Children's Service DSG,Equipment and Materials Purcha,10/15/2017,medavakkam,14800
5010,Children's Family Services,Other Services,10/15/2017,sipcot,4702
7187,Children's Family Services,Books-CDs-Audio-Video,10/16/2017,karapakkam,4396
6840,Children's Family Services,Other Services,10/16/2017,pallikarnai,1615
7179,Children's Family Services,Food Costs,10/16/2017,pallikarnai,8435
7118,Children's Family Services,Food Costs,10/16/2017,karapakkam,1168
4644,Children's Education & Skills,Travelling Expenses,10/17/2017,pallikarnai,2450
